Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-09-06, Marshall, 116, 25, 56, 18, 10, 6, 45, 1, 1, 9, 9, 2, 0, 0, 1248, 7, Boise State, 155, 47, 282, 34, 22, 3, 36, 1, 1, 22, 17, 10, 2, 0, 2352, 14
2019-09-06, William & Mary, 63, 35, 130, 13, 5, 4, 20, 0, 1, 8, 11, 1, 1, 0, 1399, 17, UVA, 216, 35, 295, 36, 25, 3, 31, 1, 3, 25, 14, 9, 0, 0, 2201, 52
2019-09-06, Wake Forest, 201, 35, 312, 27, 21, 5, 38, 0, 0, 19, 14, 7, 0, 0, 1426, 41, Rice, 67, 37, 254, 35, 22, 2, 12, 1, 0, 20, 16, 4, 3, 2, 2174, 21
2019-09-07, Texas A&M, 53, 27, 236, 42, 24, 9, 85, 1, 1, 18, 16, 6, 2, 2, 1956, 10, Clemson, 121, 33, 268, 35, 24, 4, 30, 0, 1, 26, 9, 3, 0, 0, 1644, 24
2019-09-07, Stony Brook, 108, 31, 155, 42, 19, 10, 88, 0, 1, 16, 17, 5, 1, 0, 1859, 7, Utah State, 325, 42, 392, 45, 35, 9, 80, 1, 0, 35, 14, 10, 0, 0, 1741, 62
2019-09-07, Ohio, 35, 29, 177, 27, 15, 5, 34, 0, 0, 12, 15, 4, 0, 0, 1704, 10, Pitt, 160, 37, 321, 37, 26, 10, 75, 0, 0, 22, 14, 5, 1, 0, 1896, 20
2019-09-07, McNeese, 161, 47, 157, 25, 12, 9, 64, 0, 2, 13, 16, 4, 4, 1, 1905, 14, Oklahoma State, 167, 44, 413, 32, 23, 5, 29, 2, 0, 25, 16, 11, 0, 0, 1695, 56
2019-09-07, Coastal Carolina, 172, 49, 119, 14, 8, 4, 31, 0, 0, 20, 9, 1, 1, 1, 2066, 12, Kansas, 173, 37, 107, 19, 13, 5, 40, 0, 2, 17, 10, 4, 3, 0, 1534, 7
2019-09-07, Southern Miss, 110, 27, 234, 26, 18, 1, 5, 1, 2, 17, 9, 2, 0, 0, 1574, 15, Miss St, 210, 41, 176, 21, 16, 2, 10, 0, 0, 21, 9, 3, 0, 0, 2026, 38
2019-09-07, Southern, 168, 39, 90, 19, 8, 5, 26, 0, 0, 14, 13, 5, 0, 0, 1742, 24, Memphis, 177, 42, 398, 28, 23, 6, 44, 1, 0, 23, 16, 8, 3, 3, 1858, 55
2019-09-07, Oregon State, 263, 43, 169, 33, 15, 9, 92, 0, 0, 24, 15, 5, 4, 2, 1760, 28, Hawaii, 67, 25, 421, 52, 30, 4, 40, 1, 1, 29, 12, 2, 3, 3, 1840, 31
2019-09-07, Army, 200, 61, 43, 5, 2, 8, 78, 2, 1, 15, 16, 5, 3, 3, 1895, 21, Michigan, 108, 45, 232, 31, 20, 9, 58, 3, 0, 23, 16, 9, 3, 1, 1705, 24
2019-09-07, N Arizona, 69, 27, 373, 48, 28, 4, 15, 0, 2, 26, 15, 9, 1, 0, 1581, 41, Arizona, 431, 46, 289, 28, 23, 11, 127, 0, 0, 27, 14, 9, 3, 3, 2019, 65
2019-09-07, UL Monroe, 178, 41, 241, 38, 23, 9, 74, 1, 0, 26, 15, 6, 2, 1, 1841, 44, FSU, 219, 50, 282, 40, 30, 11, 108, 1, 2, 30, 19, 10, 0, 0, 1759, 45
2019-09-07, LSU, 102, 29, 471, 39, 31, 6, 65, 0, 1, 28, 12, 6, 0, 0, 1567, 45, Texas, 121, 37, 409, 48, 32, 6, 50, 0, 0, 30, 15, 8, 3, 1, 2033, 38
2019-09-07, UTEP, 77, 38, 54, 19, 7, 9, 76, 0, 0, 11, 15, 2, 1, 1, 1989, 3, Texas Tech, 160, 31, 264, 47, 31, 4, 50, 0, 1, 27, 14, 8, 1, 1, 1611, 38
2019-09-07, UAB, 83, 34, 319, 24, 15, 4, 35, 0, 1, 15, 14, 4, 1, 0, 1657, 31, Akron, 34, 29, 359, 45, 25, 6, 56, 2, 0, 16, 16, 4, 3, 2, 1943, 20
2019-09-07, Miami (FL), 179, 37, 309, 39, 30, 7, 57, 0, 0, 27, 11, 3, 1, 0, 2123, 25, UNC, 97, 36, 292, 25, 17, 1, 5, 0, 0, 22, 10, 2, 1, 1, 1477, 28
2019-09-07, Cincinnati, 107, 34, 166, 23, 13, 10, 78, 1, 1, 13, 14, 3, 1, 1, 1719, 0, OSU, 270, 46, 238, 27, 22, 2, 25, 0, 0, 31, 11, 7, 1, 0, 1881, 42
